model,season,region,score,oneWk,twoWk,threeWk,fourWk
ReichLab-SARIMA2,2013-2014,hhs9,mae,0.526405840968697,0.6240838317340123,0.6982616532756576,0.7226921395696001
ReichLab-SARIMA2,2013-2014,hhs9,log,-3.435678351932795,-3.5284378550010245,-3.548828188190185,-3.589396548841358
CU-BMA,2013-2014,hhs10,mae,0.6112574701718868,0.7405449711246401,0.8485907160254689,0.9551833638089332
CU-BMA,2013-2014,hhs10,log,-3.914226552468741,-4.332095369303393,-4.279789430489328,-4.741568752568604
CU-EAKFC,2013-2014,hhs10,mae,0.42019969499102106,0.5360896208398315,0.574691823937086,0.5985824449475353
CU-EAKFC,2013-2014,hhs10,log,-3.634086766809993,-3.526168185123186,-3.336675642601071,-3.8802170345937763
Delphi-BasisRegression,2013-2014,hhs10,mae,0.6263870131596923,0.7235224236744933,0.7827999602995123,0.8054389147706398
Delphi-BasisRegression,2013-2014,hhs10,log,-4.778933961847443,-4.786185830879196,-4.791543264582599,-4.7936822498503995
Delphi-DeltaDensity1,2013-2014,hhs10,mae,0.3039740491953566,0.49854296232880546,0.6624105052059419,0.7644002121017455
Delphi-DeltaDensity1,2013-2014,hhs10,log,-2.602986393159941,-3.0171490448537464,-3.315608173842348,-3.481672902595932
Delphi-DeltaDensity2,2013-2014,hhs10,mae,0.35282887322678336,0.6280511488599761,0.896772951836145,0.9580498191569622
Delphi-DeltaDensity2,2013-2014,hhs10,log,-3.3728839661854657,-3.387198380544629,-3.419619941655791,-3.504112487359798
Delphi-EmpiricalBayes1,2013-2014,hhs10,mae,0.3204847485329239,0.4094260774948285,0.5535476743687745,0.6652153304613786
Delphi-EmpiricalBayes1,2013-2014,hhs10,log,-2.480151569901457,-2.8119929431467,-3.2317273114659013,-3.4517479167687433
Delphi-EmpiricalBayes2,2013-2014,hhs10,mae,0.6649896865404301,0.8501830368677583,1.0393363462688106,1.1907761468114515
Delphi-EmpiricalBayes2,2013-2014,hhs10,log,-4.585177547143211,-5.355155272559173,-5.959891264608599,-6.514212638193021
Delphi-EmpiricalFuture,2013-2014,hhs10,mae,0.8047496894285046,0.7953845320719309,0.7895105535454346,0.7775470737534049
Delphi-EmpiricalFuture,2013-2014,hhs10,log,-3.8647804361218263,-3.854869462812051,-3.8445611331432357,-3.8244619002046325
Delphi-EmpiricalTraj,2013-2014,hhs10,mae,0.8047496894285046,0.7953845320719309,0.7895105535454346,0.7775470737534049
Delphi-EmpiricalTraj,2013-2014,hhs10,log,-3.8647804361218263,-3.854869462812051,-3.8445611331432357,-3.8244619002046325
Delphi-Stat,2013-2014,hhs10,mae,0.3093678310623436,0.5227778371345513,0.6835705563941795,0.7462245250088583
Delphi-Stat,2013-2014,hhs10,log,-2.658401570998522,-2.9738625943026937,-3.2057747499711904,-3.347658312810115
Delphi-Uniform,2013-2014,hhs10,mae,5.399104752411418,5.400345655660906,5.40507773774047,5.409780924615106
Delphi-Uniform,2013-2014,hhs10,log,-5.2163205381980475,-5.217030506162285,-5.218478762423131,-5.219927018683976
ReichLab-KCDE,2013-2014,hhs10,mae,0.3025024220448831,0.46983795758652375,0.6665126954807783,0.8022758717590142
ReichLab-KCDE,2013-2014,hhs10,log,-2.581030417486944,-2.883163208248846,-3.1735666497034307,-3.3568748044949466
ReichLab-KDE,2013-2014,hhs10,mae,0.871689640697656,0.8607213746068262,0.8348706867216557,0.8163903806172464
ReichLab-KDE,2013-2014,hhs10,log,-3.449103037689708,-3.415541542404698,-3.368412247594189,-3.323969564908657
ReichLab-SARIMA1,2013-2014,hhs10,mae,0.27226805922528996,0.3855263972879079,0.49744070165513643,0.588498382794126
ReichLab-SARIMA1,2013-2014,hhs10,log,-2.435385513093401,-2.7540915463206495,-2.978089321122993,-3.130112729382047
ReichLab-SARIMA2,2013-2014,hhs10,mae,0.3024318432917136,0.36288192398650904,0.43778934791838164,0.45878603059215756
ReichLab-SARIMA2,2013-2014,hhs10,log,-2.537364180675339,-2.703160068333966,-2.837248939886449,-2.9048342545609684
CU-BMA,2014-2015,nat,mae,0.47896678571428586,0.48762392857142867,0.5810792857142858,0.6291874999999997
CU-BMA,2014-2015,nat,log,-3.0684271857559966,-3.6413091197711895,-3.5045726232037597,-3.5769113340247833
CU-EAKFC,2014-2015,nat,mae,0.522185357142857,0.5955717857142856,0.7184835714285714,0.7888653571428571
CU-EAKFC,2014-2015,nat,log,-3.139493194972055,-3.7811448447579856,-3.6577996470773653,-3.832450461231928
Delphi-BasisRegression,2014-2015,nat,mae,0.3675258823529411,0.4348688235294117,0.4761982352941176,0.505741294117647
Delphi-BasisRegression,2014-2015,nat,log,-4.687658820602961,-4.689537731838724,-4.6914917245485785,-4.69341987803956
Delphi-DeltaDensity1,2014-2015,nat,mae,0.2774641176470588,0.3888158823529411,0.44965176470588236,0.503335411764706
Delphi-DeltaDensity1,2014-2015,nat,log,-2.296268401290354,-2.6481080141638547,-2.7756980206996924,-2.8830754266161165
Delphi-DeltaDensity2,2014-2015,nat,mae,0.2833511764705882,0.3890094117647059,0.47916176470588234,0.5829201176470589
Delphi-DeltaDensity2,2014-2015,nat,log,-3.1775768073042103,-2.8966738452423417,-2.9322492192742216,-3.248463058770032
Delphi-EmpiricalBayes1,2014-2015,nat,mae,0.21963764705882352,0.3473000000000001,0.40701235294117644,0.40811952941176477
Delphi-EmpiricalBayes1,2014-2015,nat,log,-2.657005002241913,-3.0141025247757787,-3.245384761235746,-3.1502006564455987
Delphi-EmpiricalBayes2,2014-2015,nat,mae,0.22916529411764705,0.3193476470588236,0.38763352941176477,0.38294635294117657
Delphi-EmpiricalBayes2,2014-2015,nat,log,-2.971302071196675,-3.246555417216377,-3.7121475749213757,-3.73795875295801
Delphi-EmpiricalFuture,2014-2015,nat,mae,0.6546447058823531,0.6572817647058825,0.6605570588235294,0.6588434117647061
Delphi-EmpiricalFuture,2014-2015,nat,log,-3.5904839041959384,-3.5738907489328495,-3.556592321158486,-3.537570103391797
Delphi-EmpiricalTraj,2014-2015,nat,mae,0.6546447058823531,0.6572817647058825,0.6605570588235294,0.6588434117647061
Delphi-EmpiricalTraj,2014-2015,nat,log,-3.5904839041959384,-3.5738907489328495,-3.556592321158486,-3.537570103391797
Delphi-Stat,2014-2015,nat,mae,0.2158030166323565,0.3675759083766921,0.438518762911998,0.4977281822514601
Delphi-Stat,2014-2015,nat,log,-2.3371993350659683,-2.6157360697346697,-2.740713898569568,-2.804192306453749
Delphi-Uniform,2014-2015,nat,mae,3.9530294117647067,3.956274705882354,3.9647641176470594,3.9782424705882353
Delphi-Uniform,2014-2015,nat,log,-5.025958120731986,-5.026437486716565,-5.02730257772127,-5.029963835158362
ReichLab-KCDE,2014-2015,nat,mae,0.216550303030303,0.3229224242424241,0.43169939393939405,0.4585469696969697
ReichLab-KCDE,2014-2015,nat,log,-2.45624425449578,-2.7115126023841953,-2.9984226318840093,-2.9330096639011534
ReichLab-KDE,2014-2015,nat,mae,0.6828867741935482,0.6983864516129031,0.6806729032258062,0.6851269677419355
ReichLab-KDE,2014-2015,nat,log,-3.4837392451748666,-3.4366918062250154,-3.4355865636330924,-3.434199951140273
ReichLab-SARIMA1,2014-2015,nat,mae,0.2220460606060606,0.375110303030303,0.48627696969696965,0.5400663636363635
ReichLab-SARIMA1,2014-2015,nat,log,-2.352350226043663,-2.7666309722441933,-3.038828912240589,-3.258451108984514
ReichLab-SARIMA2,2014-2015,nat,mae,0.2134854545454545,0.20197151515151512,0.20385939393939398,0.24916757575757578
ReichLab-SARIMA2,2014-2015,nat,log,-2.3441200953181682,-2.57095500120065,-2.7093925951157405,-2.8160113645688507
CU-BMA,2014-2015,hhs1,mae,0.30989857142857147,0.4356584285714285,0.5035618571428572,0.5380648571428572
CU-BMA,2014-2015,hhs1,log,-2.710301258456122,-3.2155631865232475,-3.281572977488846,-3.658333980379853
CU-EAKFC,2014-2015,hhs1,mae,0.35617785714285716,0.36012985714285717,0.351801142857143,0.4123462857142858
CU-EAKFC,2014-2015,hhs1,log,-2.749244778151838,-2.8930052568573372,-3.048286850751402,-3.121242833108286
Delphi-BasisRegression,2014-2015,hhs1,mae,0.28131867647058817,0.3573055294117647,0.42672308823529415,0.4839669705882353
Delphi-BasisRegression,2014-2015,hhs1,log,-4.717216119917694,-4.717957402140179,-4.718747161942331,-4.71930427769388
Delphi-DeltaDensity1,2014-2015,hhs1,mae,0.2113577352941177,0.2678786470588236,0.3931130294117647,0.4220189117647059
Delphi-DeltaDensity1,2014-2015,hhs1,log,-2.3568777716004217,-2.5766266752894564,-2.8430351807888266,-2.9500111119205945
Delphi-DeltaDensity2,2014-2015,hhs1,mae,0.27973420588235287,0.39179411764705885,0.46828938235294126,0.5127422058823531
Delphi-DeltaDensity2,2014-2015,hhs1,log,-3.3385746756771986,-3.119946282685003,-3.6395222934689637,-3.5517190757134816
Delphi-EmpiricalBayes1,2014-2015,hhs1,mae,0.23547385294117654,0.31492905882352945,0.41577208823529416,0.4789746176470589
Delphi-EmpiricalBayes1,2014-2015,hhs1,log,-2.658708239298614,-3.0967937705203994,-3.8512535154335787,-4.021599701284083
Delphi-EmpiricalBayes2,2014-2015,hhs1,mae,0.3819653823529411,0.4433341764705881,0.46441767647058824,0.5049011470588235
Delphi-EmpiricalBayes2,2014-2015,hhs1,log,-4.142678829884339,-4.6729955742199945,-4.710757190184558,-5.192596227997124
Delphi-EmpiricalFuture,2014-2015,hhs1,mae,0.625527088235294,0.6242995294117646,0.6231288529411763,0.6248169705882352
Delphi-EmpiricalFuture,2014-2015,hhs1,log,-3.589302138641003,-3.578061402591075,-3.5584449742329944,-3.5412963853717225
Delphi-EmpiricalTraj,2014-2015,hhs1,mae,0.625527088235294,0.6242995294117646,0.6231288529411763,0.6248169705882352
Delphi-EmpiricalTraj,2014-2015,hhs1,log,-3.589302138641003,-3.578061402591075,-3.5584449742329944,-3.5412963853717225
Delphi-Stat,2014-2015,hhs1,mae,0.21259509376404778,0.23414294510614497,0.3551963328303394,0.41103899447348546
Delphi-Stat,2014-2015,hhs1,log,-2.332836136721911,-2.5833993045462895,-2.869037517089313,-2.974103276752021
Delphi-Uniform,2014-2015,hhs1,mae,4.906825852941176,4.913935764705882,4.920988794117647,4.9281242058823524
Delphi-Uniform,2014-2015,hhs1,log,-5.1316684114305655,-5.1333833513073905,-5.1350982911842165,-5.136170977365528
ReichLab-KCDE,2014-2015,hhs1,mae,0.1850596060606061,0.21238648484848488,0.2634770606060606,0.343932
ReichLab-KCDE,2014-2015,hhs1,log,-2.4774110433747167,-2.6840592341701517,-2.7732775894165527,-2.8766564618812023
ReichLab-KDE,2014-2015,hhs1,mae,0.6079588387096776,0.6122847096774194,0.6030553548387098,0.5906405483870968
ReichLab-KDE,2014-2015,hhs1,log,-3.497528577613898,-3.4864160758252702,-3.4759551217850793,-3.4349458858640856
ReichLab-SARIMA1,2014-2015,hhs1,mae,0.18555354545454542,0.2779492727272727,0.37122881818181824,0.46611163636363623
ReichLab-SARIMA1,2014-2015,hhs1,log,-2.6615970205678785,-2.9080133504795564,-3.053363372599096,-3.2221538290660705
ReichLab-SARIMA2,2014-2015,hhs1,mae,0.2372105151515151,0.3174083030303031,0.38522796969696976,0.42073078787878776
ReichLab-SARIMA2,2014-2015,hhs1,log,-2.7538889971527545,-2.931727738839712,-3.0184211740070364,-3.074183842590048
CU-BMA,2014-2015,hhs2,mae,0.5355078571428572,0.5567207142857142,0.6268171428571429,0.5299253571428572
CU-BMA,2014-2015,hhs2,log,-3.2302582691096595,-3.8987923852578055,-3.879776992521855,-3.870586289475153
CU-EAKFC,2014-2015,hhs2,mae,0.6602314285714287,0.8096349999999999,0.7225435714285713,0.6078503571428572
CU-EAKFC,2014-2015,hhs2,log,-5.793342980976901,-5.633437081443349,-5.5185374707980035,-5.678009711319028
Delphi-BasisRegression,2014-2015,hhs2,mae,0.4804329411764706,0.5596241176470587,0.6116085294117646,0.6505464705882353
Delphi-BasisRegression,2014-2015,hhs2,log,-4.668760585168492,-4.671379148753152,-4.6750183822958675,-4.678847009073529
Delphi-DeltaDensity1,2014-2015,hhs2,mae,0.3427835294117647,0.509769999999996,0.5813332352941198,0.648634705882353
Delphi-DeltaDensity1,2014-2015,hhs2,log,-2.9217010048642287,-3.2489484786676757,-3.4611975681425515,-3.5940669584605813
Delphi-DeltaDensity2,2014-2015,hhs2,mae,0.48395470588235295,0.6679770588235293,0.8040344117647057,0.8327576470588235
Delphi-DeltaDensity2,2014-2015,hhs2,log,-4.815089375831855,-4.43743251894644,-4.182807977248905,-4.215748727260483
Delphi-EmpiricalBayes1,2014-2015,hhs2,mae,0.37436470588235293,0.465975294117647,0.4984391176470588,0.5856717647058824
Delphi-EmpiricalBayes1,2014-2015,hhs2,log,-3.2914168521814595,-3.6259262324870356,-3.9613300553273727,-4.487246013894866
Delphi-EmpiricalBayes2,2014-2015,hhs2,mae,0.641974236284264,0.7677341176470588,0.8762208823529414,0.9835435294117649
Delphi-EmpiricalBayes2,2014-2015,hhs2,log,-4.211561871497914,-4.771585194782625,-5.2995040267793785,-5.803653277250558
Delphi-EmpiricalFuture,2014-2015,hhs2,mae,1.0812011764705882,1.0697999999999999,1.052063235294118,1.0304717647058825
Delphi-EmpiricalFuture,2014-2015,hhs2,log,-3.9328453491881494,-3.9335402617828965,-3.9253186365900596,-3.9156038163876787
Delphi-EmpiricalTraj,2014-2015,hhs2,mae,1.0812011764705882,1.0697999999999999,1.052063235294118,1.0304717647058825
Delphi-EmpiricalTraj,2014-2015,hhs2,log,-3.9328453491881494,-3.9335402617828965,-3.9253186365900596,-3.9156038163876787
Delphi-Stat,2014-2015,hhs2,mae,0.35347680822330385,0.5312691521488645,0.6428582096470179,0.7024007975831041
Delphi-Stat,2014-2015,hhs2,log,-2.886531108942184,-3.167888093290152,-3.334165481264932,-3.4888983511152416
Delphi-Uniform,2014-2015,hhs2,mae,3.562358823529411,3.570818823529411,3.591496764705881,3.62485294117647
Delphi-Uniform,2014-2015,hhs2,log,-4.977689710310814,-4.978946448338035,-4.98175254854427,-4.986380870274425
ReichLab-KCDE,2014-2015,hhs2,mae,0.3647281818181818,0.48557848484848476,0.5691666666666666,0.6436381818181819
ReichLab-KCDE,2014-2015,hhs2,log,-3.1569572957740135,-3.43622343409364,-3.5877127297781914,-3.702811947524985
ReichLab-KDE,2014-2015,hhs2,mae,1.0610548387096774,1.0643674193548385,1.0443648387096773,1.0337712903225809
ReichLab-KDE,2014-2015,hhs2,log,-4.0011999145314165,-3.9908458874166626,-3.939411969698092,-3.950801229669569
ReichLab-SARIMA1,2014-2015,hhs2,mae,0.34660454545454555,0.4837615151515151,0.6578690909090908,0.7625133333333332
ReichLab-SARIMA1,2014-2015,hhs2,log,-3.2307050235338615,-3.4971815405978384,-3.6495947208366153,-3.7522558133305983
ReichLab-SARIMA2,2014-2015,hhs2,mae,0.3014942424242424,0.44321666666666676,0.5190309090909091,0.6112472727272728
ReichLab-SARIMA2,2014-2015,hhs2,log,-3.299437592744836,-3.53981229434007,-3.6710238220336486,-3.7692919585690157
CU-BMA,2014-2015,hhs3,mae,0.5348353571428571,0.6857078571428572,0.6961925000000001,0.7627699999999997
CU-BMA,2014-2015,hhs3,log,-3.5690044728144334,-4.368680819119431,-4.0261316638639375,-4.122061966226459
CU-EAKFC,2014-2015,hhs3,mae,0.7704310714285713,0.8427235714285712,0.8037646428571428,0.8202521428571428
CU-EAKFC,2014-2015,hhs3,log,-4.125977883285449,-4.156270119396465,-4.318249314601677,-4.034699971892154
Delphi-BasisRegression,2014-2015,hhs3,mae,0.524219705882353,0.5722938235294117,0.6196573529411765,0.6436602941176472
Delphi-BasisRegression,2014-2015,hhs3,log,-4.709219381939762,-4.712691144780083,-4.714353209575854,-4.715813214467439
Delphi-DeltaDensity1,2014-2015,hhs3,mae,0.5103879411764687,0.6318779411764706,0.666689705882351,0.7240202941176472
Delphi-DeltaDensity1,2014-2015,hhs3,log,-3.240214081175994,-3.421574694495778,-3.3937576361056085,-3.4127948700530726
Delphi-DeltaDensity2,2014-2015,hhs3,mae,0.3581102941176471,0.5911197058823549,0.7201744117647039,0.8299997058823526
Delphi-DeltaDensity2,2014-2015,hhs3,log,-3.690920006888192,-3.856220261330724,-3.7369978875904657,-3.7590842196454424
Delphi-EmpiricalBayes1,2014-2015,hhs3,mae,0.5615367647058824,0.7397994978700781,0.9120520588235295,0.9645720588235297
Delphi-EmpiricalBayes1,2014-2015,hhs3,log,-4.1007798404046625,-4.241198511911457,-4.476649231058782,-4.237992694261903
Delphi-EmpiricalBayes2,2014-2015,hhs3,mae,0.6198538235294118,0.8324397058823529,1.0026112855158609,0.9955508823529404
Delphi-EmpiricalBayes2,2014-2015,hhs3,log,-3.853496818781763,-4.191261581954369,-4.623705686259371,-4.851414742788983
Delphi-EmpiricalFuture,2014-2015,hhs3,mae,0.693335588235294,0.6956097058823529,0.6997426470588236,0.7071179411764708
Delphi-EmpiricalFuture,2014-2015,hhs3,log,-3.74026913099356,-3.7142780814231675,-3.701394689598772,-3.688772270317401
Delphi-EmpiricalTraj,2014-2015,hhs3,mae,0.693335588235294,0.6956097058823529,0.6997426470588236,0.7071179411764708
Delphi-EmpiricalTraj,2014-2015,hhs3,log,-3.74026913099356,-3.7142780814231675,-3.701394689598772,-3.688772270317401
Delphi-Stat,2014-2015,hhs3,mae,0.4438033322281181,0.6109247976783608,0.6568652796073567,0.7320190143490626
Delphi-Stat,2014-2015,hhs3,log,-2.9390264439166516,-3.2654688376412544,-3.3144906811394885,-3.360535033908386
Delphi-Uniform,2014-2015,hhs3,mae,4.146237352941177,4.149845588235293,4.148653823529411,4.153043235294117
Delphi-Uniform,2014-2015,hhs3,log,-5.050649367417819,-5.051128733402399,-5.05064936741782,-5.051514458422525
ReichLab-KCDE,2014-2015,hhs3,mae,0.4369530303030305,0.5943112121212121,0.6680484848484848,0.7438230303030301
ReichLab-KCDE,2014-2015,hhs3,log,-2.6916790677549964,-3.0297804021490506,-3.1080932054400585,-3.1655278338830883
ReichLab-KDE,2014-2015,hhs3,mae,0.9541067741935485,0.9493783870967742,0.9276316129032257,0.9247890322580646
ReichLab-KDE,2014-2015,hhs3,log,-3.6342437014130184,-3.6205625994828554,-3.630395090750572,-3.617831773100736
ReichLab-SARIMA1,2014-2015,hhs3,mae,0.47115606060606063,0.6541827272727274,0.7596309090909091,0.827978787878788
ReichLab-SARIMA1,2014-2015,hhs3,log,-2.986855871346912,-3.3254491578962933,NA,-3.653521820172262
ReichLab-SARIMA2,2014-2015,hhs3,mae,0.3515100000000001,0.4558475757575758,0.48981757575757584,0.507760606060606
ReichLab-SARIMA2,2014-2015,hhs3,log,-3.037362243085006,-3.2449587520233574,-3.3727185982743593,-3.415016690084606
CU-BMA,2014-2015,hhs4,mae,0.602247964285714,0.5839256785714285,0.4769294642857142,0.5134627499999999
CU-BMA,2014-2015,hhs4,log,-3.2029222594420794,-3.8970728909677135,-4.114277182947514,-3.7190059574979157
CU-EAKFC,2014-2015,hhs4,mae,0.7962831071428573,0.9895495357142854,1.1033729642857144,1.1157259642857142
CU-EAKFC,2014-2015,hhs4,log,-4.053588260105724,-4.2805430477595765,-4.34220006246399,-4.842013166127982
Delphi-BasisRegression,2014-2015,hhs4,mae,0.49180697058823536,0.5118176470588235,0.5104857647058824,0.49276264705882356
Delphi-BasisRegression,2014-2015,hhs4,log,-4.714077825110071,-4.717003803213259,-4.718914725947588,-4.720746351609527
Delphi-DeltaDensity1,2014-2015,hhs4,mae,0.39154855882352946,0.47233858823529407,0.5613875294117647,0.5446844117647055
Delphi-DeltaDensity1,2014-2015,hhs4,log,-3.045248680433303,-3.1148216045914316,-3.0345708674274516,-2.9940811743760047
Delphi-DeltaDensity2,2014-2015,hhs4,mae,0.29048120588235293,0.3877621176470587,0.4002355882352941,0.45711829411764693
Delphi-DeltaDensity2,2014-2015,hhs4,log,-2.7719367352704594,-2.9631755853029738,-2.9342762077326148,-2.7880850456863597
Delphi-EmpiricalBayes1,2014-2015,hhs4,mae,0.4240384044664434,0.5514224117647059,0.5654554705882354,0.5516329411764707
Delphi-EmpiricalBayes1,2014-2015,hhs4,log,-3.4236545597140573,-3.8453612379297586,-3.8089660936203806,-4.535481350790604
Delphi-EmpiricalBayes2,2014-2015,hhs4,mae,0.41239414705882366,0.4501302352941177,0.464363294117647,0.5502522941176469
Delphi-EmpiricalBayes2,2014-2015,hhs4,log,-3.805517501740303,-3.866609534927151,-4.193258432834158,-4.452389437386547
Delphi-EmpiricalFuture,2014-2015,hhs4,mae,0.6815706176470588,0.6820745294117647,0.6787067647058823,0.6741598823529413
Delphi-EmpiricalFuture,2014-2015,hhs4,log,-3.5039145939512397,-3.482416006451008,-3.4610038154069294,-3.434188978406604
Delphi-EmpiricalTraj,2014-2015,hhs4,mae,0.6815706176470588,0.6820745294117647,0.6787067647058823,0.6741598823529413
Delphi-EmpiricalTraj,2014-2015,hhs4,log,-3.5039145939512397,-3.482416006451008,-3.4610038154069294,-3.434188978406604
Delphi-Stat,2014-2015,hhs4,mae,0.34390376373821907,0.4304638841623412,0.520165243051513,0.5167703499655054
